,0
2011-09-09,131268.52831899995
2011-09-11,131282.52831899995
2011-09-12,129487.02831899995
2011-09-13,129907.02831899995
2011-09-14,129543.02831899995
2011-09-15,126827.02831899995
2011-09-16,128710.02831899995
2011-09-18,129574.52831899995
2011-09-19,126445.52831899995
2011-09-20,127229.52831899995
2011-09-21,126158.52831899995
2011-09-22,122434.52831899995
2011-09-23,116523.02831899995
2011-09-25,115998.02831899995
2011-09-26,113033.52831899995
2011-09-27,114006.52831899995
2011-09-28,110377.02831899995
2011-09-29,112316.02831899995
2011-09-30,112120.02831899995
2011-10-02,112340.52831899995
2011-10-03,114070.03860399994
2011-10-04,112658.56255899995
2011-10-05,112894.09434399995
2011-10-06,113492.59361399995
2011-10-07,112985.56720399996
2011-10-09,113133.95791399994
2011-10-10,114260.38896899996
2011-10-11,113835.66647399997
2011-10-12,114073.04152399994
2011-10-13,113873.52221399994
2011-10-14,114037.40582399996
2011-10-16,114072.33760899995
2011-10-17,114115.90363399996
2011-10-18,113577.82148399996
2011-10-19,112992.04006399997
2011-10-20,112121.91756899995
2011-10-21,113424.28677899996
2011-10-23,113348.12858399996
2011-10-24,113759.07284399995
2011-10-25,115552.78604899996
2011-10-26,116265.19998399995
2011-10-27,117202.21245899994
2011-10-28,117157.50708399995
2011-10-30,117214.42493399995
2011-10-31,114401.62095399995
2011-11-01,114461.61166399994
2011-11-02,115434.09166399995
2011-11-03,117641.09166399995
2011-11-04,117766.57166399996
2011-11-06,117996.73166399996
2011-11-07,118863.53166399995
2011-11-08,119993.17166399996
2011-11-09,117628.69166399995
2011-11-10,119361.93166399995
2011-11-11,121460.97166399995
2011-11-13,121709.57166399996
2011-11-14,120527.89166399997
2011-11-15,121106.69166399995
2011-11-16,122010.33166399997
2011-11-17,119405.37166399995
2011-11-18,118963.69166399995
2011-11-20,118892.69166399995
2011-11-21,117548.01166399996
2011-11-22,117953.21166399994
2011-11-23,115813.21166399994
2011-11-24,116236.69166399995
2011-11-25,116555.77166399994
2011-11-27,117621.01166399996
2011-11-28,118085.77166399994
2011-11-29,119121.49166399994
2011-11-30,121872.77166399994
2011-12-01,121500.53166399995
2011-12-02,122177.51166399996
2011-12-04,122754.96166399994
2011-12-05,122104.38166399996
2011-12-06,122939.28166399995
2011-12-07,122786.19166399995
2011-12-08,120441.86166399997
2011-12-09,122433.41166399996
2011-12-11,122228.08166399997
2011-12-12,119877.99166399994
2011-12-13,120926.25166399995
2011-12-14,117303.02166399994
2011-12-15,116777.87166399995
2011-12-16,116576.06166399995
2011-12-18,116466.10166399996
2011-12-19,116619.93166399995
2011-12-20,119883.09166399995
2011-12-21,121034.60166399996
2011-12-22,121823.12166399995
2011-12-23,122496.62166399995
2011-12-26,61371.27166399995
2011-12-27,123205.72166399995
2011-12-28,121879.13166399996
2011-12-29,122382.36166399997
2011-12-30,121666.02166399994
2012-01-02,61692.981663999955
2012-01-03,63338.50166399995
2012-01-04,63418.32166399996
2012-01-05,62399.08166399995
2012-01-06,62669.24166399996
2012-01-08,62386.801663999955
2012-01-09,62362.24166399996
2012-01-10,62841.16166399995
2012-01-11,62288.56166399996
2012-01-12,61072.84166399995
2012-01-13,60888.64166399995
2012-01-15,60778.12166399995
2012-01-16,61128.10166399996
2012-01-17,62257.86166399996
2012-01-18,62399.08166399995
2012-01-19,61785.08166399995
2012-01-20,60323.761663999954
2012-01-22,60010.62166399995
2012-01-23,61422.82166399996
2012-01-24,60993.021663999956
2012-01-25,61410.54166399995
2012-01-26,61343.00166399995
2012-01-27,61336.86166399996
2012-01-29,61189.50166399995
2012-01-30,60919.34166399995
2012-01-31,60532.521663999956
2012-02-01,59875.54166399995
2012-02-02,59195.419163999955
2012-02-03,61063.801663999955
2012-02-12,60727.64916399995
2012-02-13,59789.54916399995
2012-02-14,59898.99416399995
2012-02-15,59539.38916399995
2012-02-16,59562.841663999956
2012-02-17,58132.239163999955
2012-02-19,58874.90166399995
2012-02-20,58507.47916399995
2012-02-21,60000.621663999955
2012-02-22,59914.629163999954
2012-02-23,59734.82666399996
2012-02-24,60375.86166399995
2012-02-26,60250.78166399995
2012-02-27,60360.22666399996
2012-02-28,61141.97666399995
2012-02-29,60454.036663999956
2012-03-01,61509.39916399996
2012-03-02,61087.254163999954
2012-03-04,61071.61916399996
2012-03-05,60579.11666399995
2012-03-06,58491.84416399996
2012-03-07,58984.34666399995
2012-03-08,59406.49166399996
2012-03-09,60266.41666399995
2012-03-11,60360.22666399996
2012-03-12,60156.97166399996
2012-03-13,61141.97666399995
2012-03-14,59977.169163999955
2012-03-15,60790.18916399995
2012-03-16,60735.466663999956
2012-03-18,60610.386663999954
2012-03-19,60985.62666399996
2012-03-20,60149.154163999956
2012-03-21,60086.614163999955
2012-03-22,59179.78416399996
2012-03-23,59531.57166399996
2012-03-25,59570.65916399995
2012-03-26,60813.64166399995
2012-03-27,60477.489163999955
2012-03-28,59625.38166399995
2012-03-29,59594.11166399996
2012-03-30,59789.54916399995
2012-04-01,60360.22666399996
2012-04-02,60504.42666399997
2012-04-03,60154.42666399997
2012-04-04,59145.826663999964
2012-04-05,59198.826663999964
2012-04-06,30004.82666399996
2012-04-08,59190.42666399997
2012-04-09,30008.82666399996
2012-04-10,29698.82666399996
2012-04-11,58415.42666399997
2012-04-12,59163.02666399996
2012-04-13,58451.42666399997
2012-04-15,58332.826663999964
2012-04-16,58388.826663999964
2012-04-17,58868.826663999964
2012-04-18,58711.02666399996
2012-04-19,58553.02666399996
2012-04-20,58726.826663999964
2012-04-22,58744.62666399997
2012-04-23,58140.826663999964
2012-04-24,58179.22666399996
2012-04-25,58369.02666399996
2012-04-26,58765.22666399996
2012-04-27,58983.42666399997
2012-04-29,59032.826663999964
2012-04-30,58957.42666399997
2012-05-01,59037.22666399996
2012-05-02,58941.22666399996
2012-05-03,58709.22666399996
2012-05-04,57933.22666399996
2012-05-06,57457.22666399996
2012-05-07,58013.22666399996
2012-05-08,57581.22666399996
2012-05-09,57213.22666399996
2012-05-10,57133.22666399996
2012-05-11,57281.22666399996
2012-05-13,57149.22666399996
2012-05-14,56845.22666399996
2012-05-15,56657.22666399996
2012-05-16,56557.22666399996
2012-05-17,55893.22666399996
2012-05-18,55457.22666399996
2012-05-20,55585.22666399996
2012-05-21,56085.22666399996
2012-05-22,55917.22666399996
2012-05-23,55789.22666399996
2012-05-24,56233.22666399996
2012-05-25,55841.22666399996
2012-05-27,56097.22666399996
2012-05-28,55965.22666399996
2012-05-29,56357.22666399996
2012-05-30,55661.22666399996
2012-05-31,55641.22666399996
2012-06-01,54537.22666399996
2012-06-03,54494.685933999965
2012-06-04,54298.99857599996
2012-06-05,54030.99197699996
2012-06-06,53648.12540699996
2012-06-07,53371.61066199996
2012-06-08,53503.48692499996
2012-06-10,53469.45434099996
2012-06-11,53639.61726099996
2012-06-12,53494.97877899996
2012-06-13,53592.82245799996
2012-06-14,53558.789873999965
2012-06-15,53660.88762599996
2012-06-17,54060.770487999966
2012-06-18,53899.11571399996
2012-06-19,53869.33720299997
2012-06-20,53609.838749999966
2012-06-21,53197.193668999964
2012-06-22,52950.45743499996
2012-06-24,52856.867828999966
2012-06-25,53465.20026799996
2012-06-26,53592.82245799996
2012-06-27,53452.43804899996
2012-06-28,53699.174282999964
2012-06-29,53358.848442999966
2012-07-01,53333.32400499996
2012-07-02,53597.07653099996
