,0
2023-03-09,37767.48465450019
2023-03-10,38025.47265450019
2023-03-13,38231.94725250019
2023-03-14,38117.0388700002
2023-03-15,38078.9036465002
2023-03-16,38062.55253850021
2023-03-17,38216.56689850021
2023-03-20,38222.215959500216
2023-03-21,38095.46076950022
2023-03-22,38266.00880450022
2023-03-23,38309.46993900022
2023-03-24,38349.95779400022
2023-03-27,38302.00534850023
2023-03-28,38343.32014950023
2023-03-29,38269.697805500226
2023-03-30,38352.53838050022
2023-03-31,38388.31338050023
2023-04-03,38368.24288050023
2023-04-04,38529.54808050023
2023-04-05,38509.04188050023
2023-04-06,38465.74813050023
2023-04-10,38410.777730500224
2023-04-11,38502.63933050022
2023-04-12,38615.850580500235
2023-04-13,38615.05958050023
2023-04-14,38609.03308050023
2023-04-17,38514.60238050023
2023-04-18,38526.67063050023
2023-04-19,38331.11978050023
2023-04-20,38283.71498050023
2023-04-21,38357.75498050023
2023-04-24,38246.63498050023
2023-04-25,38210.78498050023
2023-04-26,38181.26498050022
2023-04-27,38147.50498050022
2023-04-28,38206.149980500224
2023-05-01,38153.759980500225
2023-05-02,38240.818680500226
2023-05-03,38250.50368050023
2023-05-04,38224.26368050024
2023-05-05,38124.17868050024
2023-05-08,38178.14678050024
2023-05-09,38219.842330500236
2023-05-10,38228.31403050023
2023-05-11,38050.09726450023
2023-05-12,38083.55346050024
2023-05-15,37954.80346050025
2023-05-16,37838.71246050025
2023-05-17,37764.200460500244
2023-05-18,37627.31396050024
2023-05-19,37577.90416050024
2023-05-22,37483.74916050024
2023-05-23,37469.76627050023
2023-05-24,37400.78073950022
2023-05-25,37260.031427000205
2023-05-26,37407.57067700021
2023-05-30,37236.398627000206
2023-05-31,37252.34862700021
2023-06-01,37349.92362700021
2023-06-02,37378.873627000205
2023-06-05,37371.79862700021
2023-06-06,37464.408127000206
2023-06-07,37403.01022700021
2023-06-08,37481.37372700022
2023-06-09,37503.031927000215
2023-06-12,37734.961177000216
2023-06-13,37493.30617700021
2023-06-14,37382.06747700021
2023-06-15,37391.857877000206
2023-06-16,37525.6236770002
2023-06-20,37534.160377000204
2023-06-21,37356.3347770002
2023-06-22,37245.9965270002
2023-06-23,37198.08202700019
2023-06-26,37201.70527700019
2023-06-27,37201.7573770002
2023-06-28,37189.51777700019
2023-06-29,37219.763877000194
2023-06-30,37237.367577000194
2023-07-03,37328.749177000194
2023-07-05,37386.078377000194
2023-07-06,37337.45407700019
2023-07-07,37380.21907700018
2023-07-10,37344.26177700019
2023-07-11,37597.54202500018
2023-07-12,37541.51927500017
2023-07-13,37682.609617000184
2023-07-14,37628.17837900018
2023-07-17,37597.37108900017
2023-07-18,37723.16778000016
2023-07-19,37732.51222800017
2023-07-20,37595.86222800017
2023-07-21,37611.20041800017
2023-07-24,37696.910418000174
2023-07-25,37700.68285800017
2023-07-26,37651.23763700017
2023-07-27,37554.12476350017
2023-07-28,37566.541874500166
2023-07-31,37611.82187450017
2023-08-01,37620.67187450017
2023-08-02,37570.87187450017
2023-08-03,37654.46187450017
2023-08-04,37644.64187450017
2023-08-07,37602.06187450018
2023-08-08,37612.14687450018
2023-08-09,37697.39687450018
2023-08-10,37638.02687450018
2023-08-11,37619.29187450018
2023-08-14,37561.191874500175
2023-08-15,37502.24187450018
2023-08-16,37413.00187450017
2023-08-17,37487.49437450018
2023-08-18,37704.69437450018
2023-08-21,37607.58437450018
2023-08-22,37513.17437450018
2023-08-23,37525.18937450018
2023-08-24,37539.50937450018
2023-08-25,37677.87237450018
2023-08-28,37806.78237450019
2023-08-29,37879.99737450019
2023-08-30,37858.48237450019
2023-08-31,37789.00237450018
2023-09-01,37749.802374500185
2023-09-05,37502.942374500184
2023-09-06,37467.30837450019
2023-09-07,37325.7493745002
2023-09-08,37212.276374500194
2023-09-11,37217.57137450019
2023-09-12,37272.15137450019
2023-09-13,37261.83137450019
2023-09-14,37338.27137450018
2023-09-15,37366.15137450018
2023-09-18,37360.55137450018
2023-09-19,37345.38137450018
2023-09-20,37283.88137450018
2023-09-21,37287.52137450018
2023-09-22,37319.37137450018
2023-09-25,37298.99637450018
2023-09-26,37252.82957450018
2023-09-27,37385.41112450019
2023-09-28,37342.49212450019
2023-09-29,37156.36512450019
2023-10-02,37014.532234000195
2023-10-03,36970.10873400019
2023-10-04,36736.27630900019
2023-10-05,36745.96499100018
2023-10-06,36811.20840350018
2023-10-09,36771.78414000019
2023-10-10,36733.27436000019
2023-10-11,36718.46935000019
2023-10-12,36753.29102500019
2023-10-13,36783.29102500018
2023-10-16,36657.109789000184
2023-10-17,36705.16466250019
2023-10-18,36790.839965500185
2023-10-19,36931.52845800018
2023-10-20,36861.913458000185
2023-10-23,36751.34345800019
2023-10-24,36666.228458000194
2023-10-25,36599.713458000195
2023-10-26,36598.828458000185
2023-10-27,36640.62845800019
2023-10-30,36638.85345800019
2023-10-31,36611.04345800018
2023-11-01,36604.74345800019
2023-11-02,36609.023458000185
2023-11-03,36688.673458000194
2023-11-06,36689.27345800019
2023-11-07,36665.478458000194
2023-11-08,36651.6249580002
2023-11-09,36610.483458000206
2023-11-10,36642.011458000205
2023-11-13,36834.02545800021
